"ID","time","name","weights alpha","weights beta","model A","model B","model C","alpha","beta","mode","use MBW","plus lora","custum name","save setting","use ID"
537,2023.06.08 15.25.31,realisticVisionV20_v20 x 0.5 + OldFish_v11 x 0.5,,,e6415c4892,7be100b0f3,,0.5,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",:0",normal,
538,2023.06.08 15.25.44,realisticVisionV20_v20 x 0.5 + OldFish_v11 x 0.5,,,e6415c4892,7be100b0f3,,0.5,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",IN00::0",normal,
539,2023.06.08 15.25.56,realisticVisionV20_v20 x 0.5 + OldFish_v11 x 0.5,,,e6415c4892,7be100b0f3,,0.5,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",IN05::0",normal,
540,2023.06.08 15.26.08,realisticVisionV20_v20 x 0.5 + OldFish_v11 x 0.5,,,e6415c4892,7be100b0f3,,0.5,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",IN07::0",normal,
541,2023.06.08 15.26.20,realisticVisionV20_v20 x 0.5 + OldFish_v11 x 0.5,,,e6415c4892,7be100b0f3,,0.5,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",M00::0",normal,
542,2023.06.08 15.30.52,realisticVisionV20_v20 x 0.5 + OldFish_v11 x 0.5,,,e6415c4892,7be100b0f3,,0.5,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",:1",normal,
543,2023.06.08 15.31.04,realisticVisionV20_v20 x 0.5 + OldFish_v11 x 0.5,,,e6415c4892,7be100b0f3,,0.5,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",OUT00::1",normal,
544,2023.06.08 15.31.16,realisticVisionV20_v20 x 0.5 + OldFish_v11 x 0.5,,,e6415c4892,7be100b0f3,,0.5,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",OUT01::1",normal,
545,2023.06.08 15.31.27,realisticVisionV20_v20 x 0.5 + OldFish_v11 x 0.5,,,e6415c4892,7be100b0f3,,0.5,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",OUT02::1",normal,
546,2023.06.08 15.31.39,realisticVisionV20_v20 x 0.5 + OldFish_v11 x 0.5,,,e6415c4892,7be100b0f3,,0.5,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",OUT03::1",normal,
547,2023.06.08 15.31.52,realisticVisionV20_v20 x 0.5 + OldFish_v11 x 0.5,,,e6415c4892,7be100b0f3,,0.5,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",OUT04::1",normal,
548,2023.06.08 15.32.04,realisticVisionV20_v20 x 0.5 + OldFish_v11 x 0.5,,,e6415c4892,7be100b0f3,,0.5,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",OUT05::1",normal,
549,2023.06.08 15.32.17,realisticVisionV20_v20 x 0.5 + OldFish_v11 x 0.5,,,e6415c4892,7be100b0f3,,0.5,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",OUT06::1",normal,
550,2023.06.08 15.32.30,realisticVisionV20_v20 x 0.5 + OldFish_v11 x 0.5,,,e6415c4892,7be100b0f3,,0.5,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",OUT07::1",normal,
551,2023.06.08 15.32.42,realisticVisionV20_v20 x 0.5 + OldFish_v11 x 0.5,,,e6415c4892,7be100b0f3,,0.5,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",OUT08::1",normal,
552,2023.06.08 15.32.55,realisticVisionV20_v20 x 0.5 + OldFish_v11 x 0.5,,,e6415c4892,7be100b0f3,,0.5,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",OUT09::1",normal,
553,2023.06.08 15.33.08,realisticVisionV20_v20 x 0.5 + OldFish_v11 x 0.5,,,e6415c4892,7be100b0f3,,0.5,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",OUT10::1",normal,
554,2023.06.08 15.33.21,realisticVisionV20_v20 x 0.5 + OldFish_v11 x 0.5,,,e6415c4892,7be100b0f3,,0.5,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",OUT11::1",normal,
555,2023.06.08 15.52.29,realisticVisionV20_v20 x 0.5 + OldFish_v11 x 0.5,,,e6415c4892,7be100b0f3,,0.5,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",:0",normal,
556,2023.06.08 15.52.41,realisticVisionV20_v20 x 0.5 + OldFish_v11 x 0.5,,,e6415c4892,7be100b0f3,,0.5,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",OUT00::0",normal,
557,2023.06.08 15.52.53,realisticVisionV20_v20 x 0.5 + OldFish_v11 x 0.5,,,e6415c4892,7be100b0f3,,0.5,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",OUT01::0",normal,
558,2023.06.08 15.53.05,realisticVisionV20_v20 x 0.5 + OldFish_v11 x 0.5,,,e6415c4892,7be100b0f3,,0.5,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",OUT05::0",normal,
559,2023.06.08 15.53.17,realisticVisionV20_v20 x 0.5 + OldFish_v11 x 0.5,,,e6415c4892,7be100b0f3,,0.5,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",OUT11::0",normal,
560,2023.06.08 16.03.28,"realisticVisionV20_v20 x (1-alpha) + OldFish_v11 x alpha (0.5,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0)","0.5,1,0,0,1,0,0,1,0,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,1,0","0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2",e6415c4892,7be100b0f3,,0.5,0.25,Weight sum:A*(1-alpha)+B*alpha,True,,['safetensors'],[],,normal,
561,2023.06.08 16.06.18,"realisticVisionV20_v20 x (1-alpha) + OldFish_v11 x alpha (0.5,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0)","0.5,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0	,0,0,0","0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2",e6415c4892,7be100b0f3,,0.5,0.25,Weight sum:A*(1-alpha)+B*alpha,True,,['safetensors'],[],,normal,
562,2023.06.08 16.09.05,"realisticVisionV20_v20 x (1-alpha) + OldFish_v11 x alpha (0.5,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0)","0.5,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0","0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2",e6415c4892,7be100b0f3,,0.5,0.25,Weight sum:A*(1-alpha)+B*alpha,True,,['safetensors'],[],,normal,
563,2023.06.08 16.12.12,realisticVisionV20_v20 x 0.5 + OldFish_v11 x 0.5,,,e6415c4892,7be100b0f3,,0.5,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",:0",normal,
564,2023.06.08 16.12.24,realisticVisionV20_v20 x 0.5 + OldFish_v11 x 0.5,,,e6415c4892,7be100b0f3,,0.5,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",OUT00::0",normal,
565,2023.06.08 16.12.37,realisticVisionV20_v20 x 0.5 + OldFish_v11 x 0.5,,,e6415c4892,7be100b0f3,,0.5,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",OUT01::0",normal,
566,2023.06.08 16.12.50,realisticVisionV20_v20 x 0.5 + OldFish_v11 x 0.5,,,e6415c4892,7be100b0f3,,0.5,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",OUT04:;OUT05::0",normal,
567,2023.06.08 16.13.03,realisticVisionV20_v20 x 0.5 + OldFish_v11 x 0.5,,,e6415c4892,7be100b0f3,,0.5,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",OUT11::0",normal,
568,2023.06.08 16.13.15,realisticVisionV20_v20 x 0.5 + OldFish_v11 x 0.5,,,e6415c4892,7be100b0f3,,0.5,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",:0",normal,
569,2023.06.08 16.13.44,realisticVisionV20_v20 x 0.5 + OldFish_v11 x 0.5,,,e6415c4892,7be100b0f3,,0.5,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",:0",normal,
570,2023.06.08 16.13.56,realisticVisionV20_v20 x 0.5 + OldFish_v11 x 0.5,,,e6415c4892,7be100b0f3,,0.5,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",OUT00::0",normal,
571,2023.06.08 16.14.08,realisticVisionV20_v20 x 0.5 + OldFish_v11 x 0.5,,,e6415c4892,7be100b0f3,,0.5,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",OUT01::0",normal,
572,2023.06.08 16.14.20,realisticVisionV20_v20 x 0.5 + OldFish_v11 x 0.5,,,e6415c4892,7be100b0f3,,0.5,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",OUT04:;OUT05::0",normal,
573,2023.06.08 16.14.33,realisticVisionV20_v20 x 0.5 + OldFish_v11 x 0.5,,,e6415c4892,7be100b0f3,,0.5,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",OUT11::0",normal,
574,2023.06.08 16.15.44,realisticVisionV20_v20 x 0.5 + OldFish_v11 x 0.5,,,e6415c4892,7be100b0f3,,0.5,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",:0",normal,
575,2023.06.08 16.15.56,realisticVisionV20_v20 x 0.5 + OldFish_v11 x 0.5,,,e6415c4892,7be100b0f3,,0.5,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",IN00::0",normal,
576,2023.06.08 16.16.08,realisticVisionV20_v20 x 0.5 + OldFish_v11 x 0.5,,,e6415c4892,7be100b0f3,,0.5,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",IN01::0",normal,
577,2023.06.08 16.16.21,realisticVisionV20_v20 x 0.5 + OldFish_v11 x 0.5,,,e6415c4892,7be100b0f3,,0.5,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",IN05::0",normal,
578,2023.06.08 16.16.33,realisticVisionV20_v20 x 0.5 + OldFish_v11 x 0.5,,,e6415c4892,7be100b0f3,,0.5,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",IN10::0",normal,
579,2023.06.08 16.16.46,realisticVisionV20_v20 x 0.5 + OldFish_v11 x 0.5,,,e6415c4892,7be100b0f3,,0.5,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",M00::0",normal,
580,2023.06.08 16.23.40,realisticVisionV20_v20 x 0.5 + OldFish_v11 x 0.5,,,e6415c4892,7be100b0f3,,0.5,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",:0",normal,
581,2023.06.08 16.23.53,realisticVisionV20_v20 x 0.5 + OldFish_v11 x 0.5,,,e6415c4892,7be100b0f3,,0.5,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",IN00::0",normal,
582,2023.06.08 16.24.05,realisticVisionV20_v20 x 0.5 + OldFish_v11 x 0.5,,,e6415c4892,7be100b0f3,,0.5,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",IN05::0",normal,
583,2023.06.08 16.24.17,realisticVisionV20_v20 x 0.5 + OldFish_v11 x 0.5,,,e6415c4892,7be100b0f3,,0.5,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",IN06::0",normal,
584,2023.06.08 16.24.29,realisticVisionV20_v20 x 0.5 + OldFish_v11 x 0.5,,,e6415c4892,7be100b0f3,,0.5,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",IN07::0",normal,
585,2023.06.08 16.25.49,realisticVisionV20_v20 x 0.5 + OldFish_v11 x 0.5,,,e6415c4892,7be100b0f3,,0.5,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",:0",normal,
586,2023.06.08 16.26.02,realisticVisionV20_v20 x 0.5 + OldFish_v11 x 0.5,,,e6415c4892,7be100b0f3,,0.5,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",OUT01::0",normal,
587,2023.06.08 16.26.14,realisticVisionV20_v20 x 0.5 + OldFish_v11 x 0.5,,,e6415c4892,7be100b0f3,,0.5,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",OUT11::0",normal,
588,2023.06.08 16.34.15,realisticVisionV20_v20 x 0.5 + OldFish_v11 x 0.5,,,e6415c4892,7be100b0f3,,0.5,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",:0",normal,
589,2023.06.08 16.34.27,realisticVisionV20_v20 x 0.5 + OldFish_v11 x 0.5,,,e6415c4892,7be100b0f3,,0.5,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",IN00::0",normal,
590,2023.06.08 16.34.39,realisticVisionV20_v20 x 0.5 + OldFish_v11 x 0.5,,,e6415c4892,7be100b0f3,,0.5,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",IN05::0",normal,
591,2023.06.08 17.02.00,"realisticVisionV20_v20 x (1-alpha) + OldFish_v11 x alpha (0.5,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0)","0.5,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0","0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2",e6415c4892,7be100b0f3,,0.5,0.25,Weight sum:A*(1-alpha)+B*alpha,True,,['safetensors'],[],,normal,
592,2023.06.08 17.03.54,"realisticVisionV20_v20 x (1-alpha) + OldFish_v11 x alpha (0.5,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0)","0.5,1,0,0,1,0,0,1,0,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,1,0","0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2",e6415c4892,7be100b0f3,,0.5,0.25,Weight sum:A*(1-alpha)+B*alpha,True,,['safetensors'],[],,normal,
593,2023.06.08 17.29.38,"realisticVisionV20_v20 x (1-alpha) + OldFish_v11 x alpha (0.5,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0)","0.5,1,0,0,1,0,0,1,0,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,1,0","0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2",e6415c4892,7be100b0f3,,0.5,0.25,Weight sum:A*(1-alpha)+B*alpha,True,,"['safetensors', 'save model']",[],,normal,
594,2023.06.20 17.38.48,meinapastel_v5AnimeIllustration x 1 + test_arknightsfp16 x 0,,,ff1bb68db1,98978d5e4e,,0,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,['safetensors'],[],"OUT03:proj:0.3,OUT04:proj:0,OUT05:proj:0.5,M00:attn:0.5,OUT03:attn:0.4,OUT04:attn:0.45",normal,
595,2023.06.20 17.40.24,meinapastel_v5AnimeIllustration x 0 + test_arknightsfp16 x 1,,,ff1bb68db1,98978d5e4e,,1,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,['safetensors'],[],"OUT03:proj:0.3,OUT04:proj:0,OUT05:proj:0.5,M00:attn:0.5,OUT03:attn:0.4,OUT04:attn:0.45",normal,
596,2023.07.18 10.42.29,majicmixRealistic_v6 x 0.5 + leosamsMoonfilm_filmGrain20 x 0.5,,,e4a30e4607,fe54b5d04d,,0.5,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",:1",normal,
597,2023.07.18 10.42.45,majicmixRealistic_v6 x 0.5 + leosamsMoonfilm_filmGrain20 x 0.5,,,e4a30e4607,fe54b5d04d,,0.5,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",IN00::1",normal,
598,2023.07.18 10.44.02,majicmixRealistic_v6 x 0.5 + leosamsMoonfilm_filmGrain20 x 0.5,,,e4a30e4607,fe54b5d04d,,0.5,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",:1",normal,
599,2023.07.18 10.44.16,majicmixRealistic_v6 x 0.5 + leosamsMoonfilm_filmGrain20 x 0.5,,,e4a30e4607,fe54b5d04d,,0.5,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",IN00::1",normal,
600,2023.07.18 10.44.30,majicmixRealistic_v6 x 0.5 + leosamsMoonfilm_filmGrain20 x 0.5,,,e4a30e4607,fe54b5d04d,,0.5,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",IN01::1",normal,
601,2023.07.18 10.44.44,majicmixRealistic_v6 x 0.5 + leosamsMoonfilm_filmGrain20 x 0.5,,,e4a30e4607,fe54b5d04d,,0.5,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",IN02::1",normal,
602,2023.07.18 10.44.58,majicmixRealistic_v6 x 0.5 + leosamsMoonfilm_filmGrain20 x 0.5,,,e4a30e4607,fe54b5d04d,,0.5,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",IN03::1",normal,
603,2023.07.18 10.45.11,majicmixRealistic_v6 x 0.5 + leosamsMoonfilm_filmGrain20 x 0.5,,,e4a30e4607,fe54b5d04d,,0.5,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",IN04::1",normal,
604,2023.07.18 10.45.24,majicmixRealistic_v6 x 0.5 + leosamsMoonfilm_filmGrain20 x 0.5,,,e4a30e4607,fe54b5d04d,,0.5,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",IN05::1",normal,
605,2023.07.18 10.45.37,majicmixRealistic_v6 x 0.5 + leosamsMoonfilm_filmGrain20 x 0.5,,,e4a30e4607,fe54b5d04d,,0.5,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",IN06::1",normal,
606,2023.07.18 10.45.51,majicmixRealistic_v6 x 0.5 + leosamsMoonfilm_filmGrain20 x 0.5,,,e4a30e4607,fe54b5d04d,,0.5,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",IN07::1",normal,
607,2023.07.18 10.46.04,majicmixRealistic_v6 x 0.5 + leosamsMoonfilm_filmGrain20 x 0.5,,,e4a30e4607,fe54b5d04d,,0.5,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",IN08::1",normal,
608,2023.07.18 10.46.18,majicmixRealistic_v6 x 0.5 + leosamsMoonfilm_filmGrain20 x 0.5,,,e4a30e4607,fe54b5d04d,,0.5,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",IN09::1",normal,
609,2023.07.18 10.46.32,majicmixRealistic_v6 x 0.5 + leosamsMoonfilm_filmGrain20 x 0.5,,,e4a30e4607,fe54b5d04d,,0.5,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",IN10::1",normal,
610,2023.07.18 10.46.45,majicmixRealistic_v6 x 0.5 + leosamsMoonfilm_filmGrain20 x 0.5,,,e4a30e4607,fe54b5d04d,,0.5,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",IN11::1",normal,
611,2023.07.18 10.46.58,majicmixRealistic_v6 x 0.5 + leosamsMoonfilm_filmGrain20 x 0.5,,,e4a30e4607,fe54b5d04d,,0.5,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",M00::1",normal,
